customer_id,acquisition_channel,age_band,region,frequency,monetary_total,monetary_avg,recency_days,target_holdout_spend
CUST_01995,Paid Search,35-44,South,1,824.0,824.0,90,0.0
CUST_01996,Paid Search,25-34,South,2,1753.8799999999999,876.9399999999999,44,6700.099999999999
CUST_01997,Paid Search,55+,North,4,4703.1900000000005,1175.7975000000001,1,6453.15
CUST_01998,Email,55+,West,3,3353.45,1117.8166666666666,10,5736.8
CUST_01999,Paid Search,35-44,West,2,2676.2,1338.1,35,4965.8099999999995
CUST_02000,Paid Search,45-54,East,3,4176.139999999999,1392.0466666666664,7,1887.67
CUST_02001,Social,25-34,East,3,2810.9,936.9666666666667,13,1489.21
CUST_02002,Email,45-54,West,4,4295.26,1073.815,14,4179.54
CUST_02003,Organic,18-24,North,2,2932.1800000000003,1466.0900000000001,39,5724.59
CUST_02004,Paid Search,55+,North,2,1911.49,955.745,20,2774.6
CUST_02005,Email,35-44,North,4,3952.9700000000003,988.2425000000001,17,6716.23
CUST_02006,Paid Search,35-44,South,2,2556.31,1278.155,35,5193.3099999999995
CUST_02007,Email,18-24,South,3,2463.29,821.0966666666667,22,4314.860000000001
CUST_02008,Paid Search,35-44,North,2,2707.85,1353.925,35,875.56
CUST_02009,Paid Search,18-24,East,3,3686.1,1228.7,30,1012.14
CUST_02010,Referral,55+,North,5,8571.57,1714.3139999999999,5,3911.38
CUST_02011,Paid Search,45-54,West,3,3718.76,1239.5866666666668,16,2102.64
CUST_02012,Paid Search,35-44,East,3,3636.45,1212.1499999999999,4,2834.04
CUST_02013,Organic,55+,West,2,2147.51,1073.755,42,0.0
CUST_02014,Paid Search,55+,North,2,2168.15,1084.075,63,930.94
CUST_02015,Referral,18-24,West,6,11095.36,1849.2266666666667,11,17988.670000000002
CUST_02016,Email,18-24,East,3,3144.77,1048.2566666666667,16,4091.15
CUST_02017,Paid Search,25-34,West,2,2278.7,1139.35,40,4842.29
CUST_02018,Email,18-24,East,3,2996.31,998.77,14,6503.58
CUST_02019,Paid Search,35-44,East,3,3655.3999999999996,1218.4666666666665,4,2714.6400000000003
CUST_02020,Social,35-44,North,2,2546.58,1273.29,46,2757.65
CUST_02021,Paid Search,35-44,East,2,3028.08,1514.04,46,4361.06
CUST_02022,Paid Search,18-24,South,3,3729.5699999999997,1243.1899999999998,3,4086.88
CUST_02023,Paid Search,55+,West,2,2366.91,1183.455,40,4496.47
CUST_02024,Organic,55+,East,2,2079.03,1039.515,34,6500.79
CUST_02025,Social,35-44,North,2,1701.83,850.915,27,3553.7799999999997
CUST_02026,Organic,18-24,West,3,3475.98,1158.66,8,6102.35
CUST_02027,Social,25-34,North,2,1258.74,629.37,24,3104.6800000000003
CUST_02028,Social,45-54,South,3,2474.8,824.9333333333334,13,1944.5500000000002
CUST_02029,Email,45-54,North,2,1950.04,975.02,34,0.0
CUST_02030,Organic,25-34,West,3,4118.46,1372.82,27,5428.3
CUST_02031,Email,55+,North,2,1544.7800000000002,772.3900000000001,41,0.0
CUST_02032,Email,55+,West,5,5142.91,1028.5819999999999,10,5532.030000000001
CUST_02033,Referral,35-44,North,1,2099.83,2099.83,90,0.0
CUST_02034,Email,25-34,East,4,4898.95,1224.7375,27,6699.849999999999
CUST_02035,Paid Search,35-44,North,1,1374.23,1374.23,90,0.0
CUST_02036,Email,18-24,South,3,3424.11,1141.3700000000001,15,5678.42
CUST_02037,Paid Search,35-44,East,2,1855.15,927.575,16,4106.48
CUST_02038,Social,18-24,East,1,1119.08,1119.08,90,0.0
CUST_02039,Email,18-24,West,3,3229.63,1076.5433333333333,29,5766.43
CUST_02040,Social,35-44,West,2,1805.19,902.595,31,3413.29
CUST_02041,Email,35-44,East,3,3460.7799999999997,1153.5933333333332,16,5621.43
CUST_02042,Social,55+,South,4,3206.75,801.6875,16,3826.3199999999997
CUST_02043,Paid Search,35-44,South,2,2375.22,1187.61,40,1585.17
CUST_02044,Organic,55+,West,3,3555.1800000000003,1185.0600000000002,7,5227.47
CUST_02045,Email,55+,East,3,3207.76,1069.2533333333333,11,4269.72
CUST_02046,Paid Search,25-34,West,2,1839.9,919.95,47,4784.12
CUST_02047,Paid Search,55+,South,3,3260.2,1086.7333333333333,5,3408.25
CUST_02048,Paid Search,35-44,South,2,1861.73,930.865,49,4893.78
CUST_02049,Email,35-44,West,4,3428.02,857.005,23,5501.74
CUST_02050,Social,18-24,East,2,1462.3899999999999,731.1949999999999,8,2696.86
CUST_02051,Organic,25-34,North,4,4703.96,1175.99,1,6087.7
CUST_02052,Social,35-44,East,2,1904.52,952.26,38,3577.62
CUST_02053,Email,25-34,North,3,3514.46,1171.4866666666667,35,5035.969999999999
CUST_02054,Email,35-44,West,5,5980.2,1196.04,1,4158.38
CUST_02055,Social,18-24,North,3,2497.75,832.5833333333334,16,3050.8999999999996
CUST_02056,Social,25-34,West,2,2061.69,1030.845,52,784.45
CUST_02057,Paid Search,45-54,West,3,3372.6099999999997,1124.2033333333331,1,4973.860000000001
CUST_02058,Organic,45-54,North,2,2520.93,1260.465,37,5692.33
CUST_02059,Email,55+,East,3,2814.73,938.2433333333333,20,4119.29
CUST_02060,Social,55+,North,1,1330.94,1330.94,90,0.0
CUST_02061,Organic,55+,South,3,3945.3999999999996,1315.1333333333332,7,5243.1
CUST_02062,Social,18-24,South,2,1587.9099999999999,793.9549999999999,38,2624.83
CUST_02063,Paid Search,45-54,East,2,2336.2,1168.1,41,6683.67
CUST_02064,Referral,25-34,West,5,9180.11,1836.0220000000002,15,13798.09
CUST_02065,Paid Search,25-34,South,3,4158.67,1386.2233333333334,9,4473.389999999999
CUST_02066,Social,25-34,South,2,1766.91,883.455,42,4480.47
CUST_02067,Paid Search,35-44,North,3,3592.59,1197.53,9,2246.59
CUST_02068,Social,18-24,West,2,1414.17,707.085,26,1698.65
CUST_02069,Organic,35-44,South,4,5266.0599999999995,1316.5149999999999,18,1694.34
CUST_02070,Paid Search,18-24,South,3,3318.59,1106.1966666666667,13,0.0
CUST_02071,Email,35-44,North,3,2843.37,947.79,21,7026.16
CUST_02072,Referral,45-54,South,5,8676.17,1735.234,11,4320.93
CUST_02073,Email,18-24,East,2,2639.5299999999997,1319.7649999999999,47,2847.88
CUST_02074,Paid Search,18-24,West,2,3145.34,1572.67,21,4859.16
CUST_02075,Paid Search,55+,South,2,2189.59,1094.795,30,4654.13
CUST_02076,Email,45-54,East,3,3400.89,1133.6299999999999,13,5954.969999999999
CUST_02077,Referral,25-34,West,5,9710.38,1942.0759999999998,19,16334.51
CUST_02078,Referral,55+,South,5,9760.2,1952.0400000000002,22,18072.9
CUST_02079,Paid Search,25-34,South,1,1151.75,1151.75,90,0.0
CUST_02080,Email,55+,North,3,3562.33,1187.4433333333334,11,5712.32
CUST_02081,Email,18-24,West,3,3192.2300000000005,1064.0766666666668,15,6960.82
CUST_02082,Paid Search,45-54,North,3,3489.23,1163.0766666666666,0,1088.18
CUST_02083,Social,18-24,North,3,2206.39,735.4633333333333,18,2757.45
CUST_02084,Paid Search,18-24,North,2,2917.3900000000003,1458.6950000000002,38,5756.28
CUST_02085,Email,35-44,East,1,1088.8,1088.8,90,0.0
CUST_02086,Organic,18-24,South,3,3488.39,1162.7966666666666,6,3926.19
CUST_02087,Email,35-44,East,4,4286.02,1071.505,6,2724.78
CUST_02088,Referral,25-34,East,6,10005.95,1667.6583333333335,4,21176.73
CUST_02089,Paid Search,18-24,North,4,5030.18,1257.545,8,6123.26
CUST_02090,Paid Search,55+,South,2,3161.2200000000003,1580.6100000000001,48,4540.72
CUST_02091,Paid Search,55+,North,2,2468.6499999999996,1234.3249999999998,70,7290.87
CUST_02092,Social,55+,North,2,1676.87,838.435,18,2156.52
CUST_02093,Social,18-24,South,2,1391.26,695.63,42,2215.98
CUST_02094,Paid Search,25-34,South,2,1780.38,890.19,55,6970.5
CUST_02095,Paid Search,25-34,North,2,1420.02,710.01,35,3570.46
CUST_02096,Paid Search,25-34,South,3,3163.55,1054.5166666666667,6,3688.87
CUST_02097,Referral,35-44,South,6,11358.85,1893.1416666666667,1,14569.46
CUST_02098,Referral,35-44,West,6,13349.39,2224.898333333333,4,20769.420000000002
CUST_02099,Social,35-44,East,2,1891.58,945.79,38,1926.54
CUST_02100,Organic,25-34,South,2,3140.92,1570.46,52,7763.68
CUST_02101,Paid Search,55+,South,2,3117.1400000000003,1558.5700000000002,48,1428.35
CUST_02102,Social,55+,North,3,3092.75,1030.9166666666667,21,3130.66
CUST_02103,Referral,25-34,South,4,6306.46,1576.615,27,14263.1
CUST_02104,Paid Search,25-34,East,2,2284.96,1142.48,35,7308.95
CUST_02105,Organic,35-44,North,3,3875.37,1291.79,2,7183.59
CUST_02106,Paid Search,25-34,West,3,3061.38,1020.46,12,1368.7
CUST_02107,Social,55+,East,2,2183.55,1091.775,20,4326.9400000000005
CUST_02108,Social,35-44,West,2,897.05,448.525,34,2960.99
CUST_02109,Organic,18-24,South,3,3817.58,1272.5266666666666,39,5084.96
CUST_02110,Email,18-24,West,3,3464.64,1154.8799999999999,21,3562.45
CUST_02111,Paid Search,18-24,South,3,4163.77,1387.9233333333334,19,4459.6
CUST_02112,Social,25-34,West,2,1501.77,750.885,33,1101.11
CUST_02113,Social,25-34,East,2,1521.24,760.62,57,0.0
CUST_02114,Email,55+,East,3,2733.5699999999997,911.1899999999999,6,0.0
CUST_02115,Social,55+,North,2,1629.43,814.715,20,4469.08
CUST_02116,Paid Search,18-24,West,3,3013.33,1004.4433333333333,25,0.0
CUST_02117,Referral,55+,North,5,9754.34,1950.868,1,12533.49
CUST_02118,Organic,35-44,North,2,3031.4,1515.7,77,0.0
CUST_02119,Paid Search,25-34,South,3,3309.14,1103.0466666666666,16,3355.21
CUST_02120,Email,35-44,West,2,2806.23,1403.115,26,1442.68
CUST_02121,Organic,35-44,West,2,2074.57,1037.285,47,8994.029999999999
CUST_02122,Social,18-24,West,3,2854.25,951.4166666666666,8,3050.09
CUST_02123,Organic,55+,East,2,2909.75,1454.875,55,0.0
CUST_02124,Email,18-24,West,3,2844.78,948.2600000000001,44,5500.54
CUST_02125,Organic,18-24,South,3,4944.74,1648.2466666666667,12,5761.38
CUST_02126,Paid Search,25-34,South,2,2463.79,1231.895,56,0.0
CUST_02127,Email,18-24,North,3,3200.8199999999997,1066.9399999999998,11,993.6
CUST_02128,Email,18-24,West,3,2973.37,991.1233333333333,34,5416.26
CUST_02129,Social,25-34,South,1,834.94,834.94,90,0.0
CUST_02130,Organic,25-34,North,4,3461.0099999999998,865.2524999999999,14,2912.6400000000003
CUST_02131,Social,18-24,South,2,2018.9099999999999,1009.4549999999999,53,4742.1
CUST_02132,Referral,55+,East,4,5727.41,1431.8525,5,15521.23
CUST_02133,Email,55+,South,1,1636.67,1636.67,90,0.0
CUST_02134,Email,45-54,South,3,3694.44,1231.48,2,4288.27
CUST_02135,Email,35-44,South,2,2268.49,1134.245,42,2226.09
CUST_02136,Paid Search,55+,East,4,4519.57,1129.8925,19,3451.65
CUST_02137,Email,25-34,East,4,5012.360000000001,1253.0900000000001,12,1163.94
CUST_02138,Organic,35-44,East,3,5519.54,1839.8466666666666,28,6393.1
CUST_02139,Social,18-24,North,3,2936.09,978.6966666666667,43,3720.67
CUST_02140,Social,45-54,South,2,1616.23,808.115,28,3215.49
CUST_02141,Email,18-24,East,3,3437.6800000000003,1145.8933333333334,12,3232.69
CUST_02142,Email,45-54,North,2,2509.33,1254.665,35,6656.46
CUST_02143,Paid Search,45-54,North,2,2501.8599999999997,1250.9299999999998,47,6704.03
CUST_02144,Email,25-34,South,1,1122.04,1122.04,90,0.0
CUST_02145,Email,45-54,East,3,3019.94,1006.6466666666666,8,5580.64
CUST_02146,Paid Search,25-34,East,1,1167.97,1167.97,90,0.0
CUST_02147,Paid Search,25-34,North,2,2876.8999999999996,1438.4499999999998,27,4460.2
CUST_02148,Social,35-44,East,2,1938.8700000000001,969.4350000000001,21,2722.8599999999997
CUST_02149,Email,25-34,North,3,3736.1000000000004,1245.3666666666668,12,6143.71
CUST_02150,Email,45-54,East,3,3358.63,1119.5433333333333,2,4041.4
CUST_02151,Paid Search,25-34,East,3,2600.14,866.7133333333333,13,4511.76
CUST_02152,Email,35-44,North,3,3434.3900000000003,1144.7966666666669,22,7390.1
CUST_02153,Email,55+,South,3,3095.77,1031.9233333333334,28,6389.53
CUST_02154,Email,25-34,West,2,1834.02,917.01,39,4529.32
CUST_02155,Referral,35-44,South,2,4073.8599999999997,2036.9299999999998,71,0.0
CUST_02156,Paid Search,55+,East,2,2393.33,1196.665,44,5558.68
CUST_02157,Organic,25-34,East,3,4612.91,1537.6366666666665,5,5074.389999999999
CUST_02158,Paid Search,18-24,North,3,2666.86,888.9533333333334,10,0.0
CUST_02159,Email,25-34,West,3,2651.49,883.8299999999999,24,5713.51
CUST_02160,Paid Search,55+,South,2,2122.04,1061.02,42,3604.62
CUST_02161,Email,45-54,West,3,4110.62,1370.2066666666667,19,2231.54
CUST_02162,Paid Search,55+,South,2,1774.76,887.38,38,7744.43
CUST_02163,Organic,25-34,East,3,4434.36,1478.12,0,5265.37
CUST_02164,Email,55+,South,3,4093.92,1364.64,17,3447.35
CUST_02165,Referral,25-34,West,5,8827.69,1765.538,30,9839.26
CUST_02166,Paid Search,45-54,North,3,3600.8199999999997,1200.2733333333333,1,3577.69
CUST_02167,Paid Search,55+,West,2,2359.22,1179.61,40,3567.83
CUST_02168,Email,25-34,North,3,3035.83,1011.9433333333333,4,4832.99
CUST_02169,Email,55+,West,3,3368.45,1122.8166666666666,18,6328.6900000000005
CUST_02170,Email,45-54,North,1,1451.45,1451.45,90,0.0
CUST_02171,Organic,45-54,North,2,2907.63,1453.815,40,6627.79
CUST_02172,Social,45-54,North,3,2882.35,960.7833333333333,50,1606.42
CUST_02173,Organic,18-24,East,2,2826.61,1413.305,36,6901.5599999999995
CUST_02174,Paid Search,45-54,South,2,2185.01,1092.505,36,0.0
CUST_02175,Social,25-34,East,3,3050.48,1016.8266666666667,18,3231.7799999999997
CUST_02176,Referral,25-34,West,7,11581.09,1654.4414285714286,3,20691.48
CUST_02177,Referral,18-24,North,5,8305.04,1661.0080000000003,7,15055.23
CUST_02178,Organic,18-24,East,2,1696.08,848.04,38,1092.34
CUST_02179,Social,55+,East,1,746.61,746.61,90,0.0
CUST_02180,Organic,25-34,South,3,5016.28,1672.0933333333332,40,8098.639999999999
CUST_02181,Social,25-34,West,1,823.64,823.64,90,3992.24
CUST_02182,Paid Search,35-44,East,3,2512.16,837.3866666666667,12,1125.95
CUST_02183,Social,45-54,North,1,712.02,712.02,90,5295.45
CUST_02184,Email,35-44,East,3,3479.95,1159.9833333333333,10,5196.89
CUST_02185,Organic,35-44,South,2,2686.01,1343.005,39,6987.2300000000005
CUST_02186,Social,55+,North,2,1365.29,682.645,8,3268.04
CUST_02187,Paid Search,35-44,West,1,979.09,979.09,90,0.0
CUST_02188,Paid Search,45-54,North,3,3646.23,1215.41,18,5747.17
CUST_02189,Paid Search,55+,North,4,4159.01,1039.7525,8,3968.21
CUST_02190,Email,45-54,North,4,5078.9,1269.725,7,1977.55
CUST_02191,Paid Search,18-24,West,3,2393.9,797.9666666666667,20,3891.37
CUST_02192,Social,25-34,East,2,1909.01,954.505,49,3989.34
CUST_02193,Referral,45-54,West,6,9062.8,1510.4666666666665,15,15571.38
CUST_02194,Social,35-44,South,2,2314.82,1157.41,19,3107.11
CUST_02195,Paid Search,25-34,North,3,3428.8999999999996,1142.9666666666665,25,3260.4700000000003
CUST_02196,Email,25-34,South,3,2712.54,904.18,16,6047.9
CUST_02197,Paid Search,18-24,North,2,2385.55,1192.775,40,5183.14
CUST_02198,Organic,25-34,East,1,1257.65,1257.65,90,0.0
CUST_02199,Paid Search,45-54,South,1,998.37,998.37,90,0.0
CUST_02200,Paid Search,18-24,West,2,2497.05,1248.525,40,5842.34
CUST_02201,Paid Search,55+,South,3,2576.95,858.9833333333332,29,4955.87
CUST_02202,Social,25-34,South,1,924.74,924.74,90,0.0
CUST_02203,Paid Search,55+,West,3,3627.37,1209.1233333333332,8,3579.3
CUST_02204,Referral,25-34,East,5,9426.95,1885.39,9,8863.82
CUST_02205,Social,55+,North,2,2242.35,1121.175,29,0.0
CUST_02206,Social,35-44,South,3,2685.24,895.0799999999999,19,0.0
CUST_02207,Paid Search,55+,South,3,2594.91,864.9699999999999,5,5004.14
CUST_02208,Paid Search,18-24,East,2,2053.21,1026.605,41,3934.6
CUST_02209,Email,45-54,East,3,3599.88,1199.96,11,6822.62
CUST_02210,Paid Search,25-34,East,3,3626.0,1208.6666666666667,35,4186.8
CUST_02211,Social,25-34,West,2,1924.3600000000001,962.1800000000001,57,2321.0699999999997
CUST_02212,Email,18-24,East,3,3518.49,1172.83,0,5728.52
CUST_02213,Email,55+,South,3,2860.34,953.4466666666667,15,4706.17
CUST_02214,Paid Search,45-54,North,2,3037.79,1518.895,38,4968.94
CUST_02215,Referral,55+,East,5,9391.5,1878.3,15,18999.08
CUST_02216,Paid Search,35-44,South,3,3065.67,1021.89,21,4523.88
CUST_02217,Social,18-24,South,1,1200.29,1200.29,90,0.0
CUST_02218,Paid Search,25-34,West,2,2000.41,1000.205,28,968.94
CUST_02219,Organic,35-44,West,2,2111.0,1055.5,5,3547.92
CUST_02220,Social,18-24,South,3,2413.11,804.37,8,2483.23
CUST_02221,Paid Search,55+,East,2,2373.08,1186.54,53,0.0
CUST_02222,Paid Search,55+,West,1,1562.27,1562.27,90,0.0
CUST_02223,Paid Search,35-44,North,1,1185.32,1185.32,90,0.0
CUST_02224,Paid Search,35-44,South,2,1895.43,947.715,32,0.0
CUST_02225,Paid Search,45-54,East,3,3792.1400000000003,1264.0466666666669,10,5385.53
CUST_02226,Organic,45-54,South,3,3820.95,1273.6499999999999,12,4860.7
CUST_02227,Referral,18-24,West,4,8522.869999999999,2130.7174999999997,14,3565.5099999999998
CUST_02228,Paid Search,35-44,South,3,3386.72,1128.9066666666665,11,3647.16
CUST_02229,Referral,45-54,North,4,7478.700000000001,1869.6750000000002,27,0.0
CUST_02230,Paid Search,55+,South,2,3161.08,1580.54,21,5652.51
CUST_02231,Organic,35-44,South,3,4269.33,1423.11,23,7360.4400000000005
CUST_02232,Paid Search,55+,West,3,3190.25,1063.4166666666667,12,4556.55
CUST_02233,Social,35-44,North,3,2824.52,941.5066666666667,2,2631.71
CUST_02234,Social,25-34,North,2,1524.12,762.06,33,3317.05
CUST_02235,Paid Search,35-44,North,3,2867.46,955.82,9,5334.450000000001
CUST_02236,Paid Search,45-54,East,2,2549.8500000000004,1274.9250000000002,21,5950.23
CUST_02237,Email,55+,West,2,1591.35,795.675,26,3680.19
CUST_02238,Organic,25-34,East,1,1110.65,1110.65,90,0.0
CUST_02239,Email,25-34,West,1,868.53,868.53,90,0.0
CUST_02240,Social,45-54,West,4,2962.61,740.6525,25,3309.02
CUST_02241,Social,45-54,East,3,2815.08,938.36,15,1718.43
CUST_02242,Social,25-34,East,2,1636.4299999999998,818.2149999999999,50,4153.51
CUST_02243,Email,45-54,North,3,3416.7799999999997,1138.9266666666665,77,0.0
CUST_02244,Email,18-24,West,2,1924.06,962.03,28,5450.99
CUST_02245,Social,25-34,West,1,615.8,615.8,90,2719.0099999999998
CUST_02246,Paid Search,55+,West,2,2251.46,1125.73,35,3772.52
CUST_02247,Organic,35-44,West,3,2484.48,828.16,0,8629.0
CUST_02248,Paid Search,55+,South,3,3757.7200000000003,1252.5733333333335,6,1244.56
CUST_02249,Paid Search,25-34,North,1,1141.16,1141.16,90,0.0
CUST_02250,Social,25-34,West,3,2805.8199999999997,935.2733333333332,33,2992.66
CUST_02251,Paid Search,55+,South,2,1658.26,829.13,46,0.0
CUST_02252,Paid Search,55+,West,2,2531.75,1265.875,44,6187.110000000001
CUST_02253,Paid Search,55+,East,3,2780.04,926.68,19,5148.03
CUST_02254,Email,25-34,South,3,3267.9,1089.3,2,5095.98
CUST_02255,Social,55+,South,2,1225.8200000000002,612.9100000000001,66,3243.46
CUST_02256,Paid Search,35-44,East,1,978.34,978.34,90,0.0
CUST_02257,Paid Search,55+,South,1,1426.21,1426.21,90,0.0
CUST_02258,Email,55+,South,2,1808.8600000000001,904.4300000000001,52,0.0
CUST_02259,Organic,35-44,North,3,5044.85,1681.6166666666668,11,5802.11
CUST_02260,Paid Search,25-34,East,2,2928.3900000000003,1464.1950000000002,44,5210.57
CUST_02261,Organic,55+,North,2,2357.53,1178.765,38,6500.54
CUST_02262,Organic,35-44,North,3,4861.75,1620.5833333333333,2,4131.82
CUST_02263,Paid Search,35-44,North,2,2674.63,1337.315,46,0.0
CUST_02264,Social,45-54,East,2,2017.2400000000002,1008.6200000000001,55,4273.58
CUST_02265,Social,55+,North,1,722.11,722.11,90,4468.7
CUST_02266,Email,18-24,South,2,1596.56,798.28,45,0.0
CUST_02267,Email,55+,North,3,3998.32,1332.7733333333333,23,4697.12
CUST_02268,Social,35-44,East,2,1990.95,995.475,33,1014.51
CUST_02269,Social,18-24,North,2,1772.64,886.32,29,3322.78
CUST_02270,Social,25-34,North,3,2772.74,924.2466666666666,7,1895.42
CUST_02271,Organic,35-44,South,2,2245.2,1122.6,33,6607.55
CUST_02272,Email,45-54,East,3,3078.5200000000004,1026.1733333333334,25,4145.48
CUST_02273,Social,35-44,North,1,825.11,825.11,90,1206.89
CUST_02274,Organic,18-24,South,3,3992.95,1330.9833333333333,21,5800.72
CUST_02275,Paid Search,35-44,West,3,3742.7,1247.5666666666666,13,3677.06
CUST_02276,Paid Search,25-34,East,3,4542.26,1514.0866666666668,7,3950.46
CUST_02277,Email,25-34,West,4,3756.89,939.2225,12,1101.95
CUST_02278,Organic,45-54,South,3,3360.97,1120.3233333333333,16,5348.96
CUST_02279,Paid Search,55+,West,2,2501.83,1250.915,56,2728.15
CUST_02280,Social,18-24,North,2,1490.28,745.14,15,3076.52
CUST_02281,Paid Search,45-54,East,3,3783.09,1261.03,15,5424.29
CUST_02282,Email,35-44,South,2,1378.94,689.47,49,5803.67
CUST_02283,Referral,25-34,North,4,8416.38,2104.095,16,22933.53
CUST_02284,Paid Search,45-54,West,3,3754.2700000000004,1251.4233333333334,1,3352.0299999999997
CUST_02285,Organic,25-34,East,1,1353.63,1353.63,90,0.0
CUST_02286,Paid Search,45-54,North,3,3635.25,1211.75,1,1276.5
CUST_02287,Organic,35-44,North,2,2919.9700000000003,1459.9850000000001,41,0.0
CUST_02288,Paid Search,18-24,East,3,3862.86,1287.6200000000001,27,3813.6000000000004
CUST_02289,Organic,45-54,East,3,5184.88,1728.2933333333333,29,6565.97
CUST_02290,Referral,55+,North,6,12419.26,2069.8766666666666,12,11977.93
CUST_02291,Paid Search,35-44,West,2,2605.77,1302.885,39,5689.3
CUST_02292,Paid Search,45-54,East,3,3238.7200000000003,1079.5733333333335,7,5656.24
CUST_02293,Paid Search,18-24,South,2,3499.7299999999996,1749.8649999999998,27,3974.09
CUST_02294,Referral,25-34,North,4,6457.09,1614.2725,23,23756.3
CUST_02295,Social,25-34,South,3,2475.1800000000003,825.0600000000001,40,4100.04
CUST_02296,Email,45-54,South,4,4476.27,1119.0675,8,4508.07
CUST_02297,Email,25-34,North,3,3185.83,1061.9433333333334,23,4699.48
CUST_02298,Referral,45-54,South,5,9599.369999999999,1919.8739999999998,6,21393.52
CUST_02299,Email,25-34,North,4,4741.3,1185.325,0,6837.21
CUST_02300,Social,45-54,North,1,956.71,956.71,90,4323.59
CUST_02301,Email,25-34,North,3,3230.0,1076.6666666666667,22,4862.34
CUST_02302,Social,35-44,South,2,1905.71,952.855,20,0.0
CUST_02303,Organic,18-24,South,3,3491.21,1163.7366666666667,6,4459.780000000001
CUST_02304,Email,45-54,South,2,1968.08,984.04,72,0.0
CUST_02305,Paid Search,18-24,East,3,3604.79,1201.5966666666666,0,4869.52
CUST_02306,Paid Search,55+,East,3,3400.7,1133.5666666666666,17,0.0
CUST_02307,Referral,55+,North,6,10967.67,1827.945,3,15723.17
CUST_02308,Paid Search,35-44,West,3,3234.2599999999998,1078.0866666666666,42,4487.46
CUST_02309,Organic,55+,East,3,4215.72,1405.24,16,5531.32
CUST_02310,Referral,55+,South,5,8934.039999999999,1786.8079999999998,14,13569.85
CUST_02311,Email,18-24,North,3,2403.56,801.1866666666666,8,0.0
CUST_02312,Social,45-54,West,2,1732.8600000000001,866.4300000000001,38,4056.14
CUST_02313,Paid Search,25-34,East,1,1282.11,1282.11,90,0.0
CUST_02314,Social,55+,South,2,1890.9499999999998,945.4749999999999,37,4881.45
CUST_02315,Paid Search,55+,North,2,2291.6800000000003,1145.8400000000001,31,806.07
CUST_02316,Referral,55+,North,6,8840.97,1473.495,8,13561.789999999999
CUST_02317,Organic,35-44,South,2,1869.28,934.64,16,6458.85
CUST_02318,Social,18-24,North,2,1785.1999999999998,892.5999999999999,37,3893.33
CUST_02319,Organic,18-24,North,3,4522.98,1507.6599999999999,16,6795.15
CUST_02320,Email,18-24,South,3,3361.9500000000003,1120.65,41,5968.26
CUST_02321,Social,55+,North,3,3026.8999999999996,1008.9666666666666,15,1922.82
CUST_02322,Referral,35-44,South,6,11459.51,1909.9183333333333,1,17880.45
CUST_02323,Referral,25-34,West,7,13837.26,1976.7514285714285,8,17341.879999999997
CUST_02324,Paid Search,35-44,West,3,3742.1499999999996,1247.3833333333332,14,1588.07
CUST_02325,Paid Search,18-24,North,3,3386.62,1128.8733333333332,5,4830.39
CUST_02326,Referral,35-44,East,6,10512.439999999999,1752.073333333333,2,10164.24
CUST_02327,Paid Search,35-44,West,2,2596.24,1298.12,28,3542.2
CUST_02328,Social,45-54,East,4,3618.5,904.625,2,4396.4800000000005
CUST_02329,Social,18-24,South,2,1917.51,958.755,61,2854.9799999999996
CUST_02330,Organic,55+,South,3,4341.66,1447.22,16,5129.67
CUST_02331,Paid Search,18-24,North,3,2747.7,915.9,17,5928.47
CUST_02332,Organic,35-44,South,3,5033.530000000001,1677.8433333333335,35,7850.15
CUST_02333,Paid Search,25-34,West,3,4118.08,1372.6933333333334,10,2764.73
CUST_02334,Email,45-54,East,3,3341.3500000000004,1113.7833333333335,17,5216.24
CUST_02335,Social,45-54,South,2,1919.3000000000002,959.6500000000001,42,0.0
CUST_02336,Paid Search,18-24,North,3,3096.46,1032.1533333333334,28,5257.17
CUST_02337,Paid Search,35-44,West,2,2472.24,1236.12,31,5489.84
CUST_02338,Paid Search,35-44,North,2,1888.75,944.375,58,4534.58
CUST_02339,Email,35-44,East,4,4870.84,1217.71,3,6113.53
CUST_02340,Social,18-24,South,1,705.08,705.08,90,0.0
CUST_02341,Paid Search,18-24,South,3,3611.2799999999997,1203.76,11,4721.860000000001
CUST_02342,Paid Search,35-44,North,2,2252.96,1126.48,28,4507.1
CUST_02343,Referral,25-34,South,6,9343.29,1557.2150000000001,14,1258.79
CUST_02344,Paid Search,35-44,East,3,2418.87,806.29,19,5141.11
CUST_02345,Social,18-24,South,2,1401.55,700.775,2,1861.27
CUST_02346,Organic,45-54,North,4,4613.08,1153.27,9,5260.71
CUST_02347,Social,18-24,South,3,2526.97,842.3233333333333,8,1501.18
CUST_02348,Organic,45-54,North,2,3213.67,1606.835,57,8971.03
CUST_02349,Email,55+,South,3,3533.0199999999995,1177.6733333333332,24,6230.360000000001
CUST_02350,Social,25-34,West,3,2874.3,958.1,13,4225.91
CUST_02351,Paid Search,18-24,West,3,3345.66,1115.22,9,3820.11
CUST_02352,Paid Search,18-24,West,3,3092.4,1030.8,35,6457.79
CUST_02353,Social,25-34,North,3,2933.05,977.6833333333334,18,2947.43
CUST_02354,Paid Search,18-24,South,2,1993.06,996.53,23,591.85
CUST_02355,Organic,55+,North,2,2930.3100000000004,1465.1550000000002,42,6257.6900000000005
