customer_id,acquisition_date,acquisition_channel,age_band,region,calibration_end_date,holdout_end_date,eligible
CUST_02032,2022-04-07,Email,55+,West,2022-07-06,2023-01-02,True
CUST_02033,2022-02-19,Referral,35-44,North,2022-05-20,2022-11-16,True
CUST_02034,2023-01-06,Email,25-34,East,2023-04-06,2023-10-03,True
CUST_02035,2023-06-23,Paid Search,35-44,North,2023-09-21,2024-03-19,True
CUST_02036,2023-04-07,Email,18-24,South,2023-07-06,2024-01-02,True
CUST_02037,2022-11-15,Paid Search,35-44,East,2023-02-13,2023-08-12,True
CUST_02038,2022-01-22,Social,18-24,East,2022-04-22,2022-10-19,True
CUST_02039,2023-06-24,Email,18-24,West,2023-09-22,2024-03-20,True
CUST_02040,2022-09-03,Social,35-44,West,2022-12-02,2023-05-31,True
CUST_02041,2022-06-08,Email,35-44,East,2022-09-06,2023-03-05,True
CUST_02042,2023-05-03,Social,55+,South,2023-08-01,2024-01-28,True
CUST_02043,2023-02-12,Paid Search,35-44,South,2023-05-13,2023-11-09,True
CUST_02044,2023-02-14,Organic,55+,West,2023-05-15,2023-11-11,True
CUST_02045,2022-06-01,Email,55+,East,2022-08-30,2023-02-26,True
CUST_02046,2023-06-26,Paid Search,25-34,West,2023-09-24,2024-03-22,True
CUST_02047,2022-09-05,Paid Search,55+,South,2022-12-04,2023-06-02,True
CUST_02048,2022-10-18,Paid Search,35-44,South,2023-01-16,2023-07-15,True
CUST_02049,2023-02-15,Email,35-44,West,2023-05-16,2023-11-12,True
CUST_02050,2022-12-27,Social,18-24,East,2023-03-27,2023-09-23,True
CUST_02051,2022-04-05,Organic,25-34,North,2022-07-04,2022-12-31,True
CUST_02052,2022-06-15,Social,35-44,East,2022-09-13,2023-03-12,True
CUST_02053,2022-07-17,Email,25-34,North,2022-10-15,2023-04-13,True
CUST_02054,2023-06-02,Email,35-44,West,2023-08-31,2024-02-27,True
CUST_02055,2023-01-26,Social,18-24,North,2023-04-26,2023-10-23,True
CUST_02056,2022-07-20,Social,25-34,West,2022-10-18,2023-04-16,True
CUST_02057,2023-02-06,Paid Search,45-54,West,2023-05-07,2023-11-03,True
CUST_02058,2023-02-08,Organic,45-54,North,2023-05-09,2023-11-05,True
CUST_02059,2022-08-04,Email,55+,East,2022-11-02,2023-05-01,True
CUST_02060,2022-08-09,Social,55+,North,2022-11-07,2023-05-06,True
CUST_02061,2023-05-04,Organic,55+,South,2023-08-02,2024-01-29,True
CUST_02062,2022-11-03,Social,18-24,South,2023-02-01,2023-07-31,True
CUST_02063,2022-03-23,Paid Search,45-54,East,2022-06-21,2022-12-18,True
CUST_02064,2023-01-29,Referral,25-34,West,2023-04-29,2023-10-26,True
CUST_02065,2022-11-18,Paid Search,25-34,South,2023-02-16,2023-08-15,True
CUST_02066,2022-10-05,Social,25-34,South,2023-01-03,2023-07-02,True
CUST_02067,2023-01-31,Paid Search,35-44,North,2023-05-01,2023-10-28,True
CUST_02068,2023-05-11,Social,18-24,West,2023-08-09,2024-02-05,True
CUST_02069,2022-06-30,Organic,35-44,South,2022-09-28,2023-03-27,True
CUST_02070,2022-08-17,Paid Search,18-24,South,2022-11-15,2023-05-14,True
CUST_02071,2022-04-14,Email,35-44,North,2022-07-13,2023-01-09,True
CUST_02072,2022-12-20,Referral,45-54,South,2023-03-20,2023-09-16,True
CUST_02073,2022-08-08,Email,18-24,East,2022-11-06,2023-05-05,True
CUST_02074,2022-07-06,Paid Search,18-24,West,2022-10-04,2023-04-02,True
CUST_02075,2023-01-16,Paid Search,55+,South,2023-04-16,2023-10-13,True
CUST_02076,2022-08-11,Email,45-54,East,2022-11-09,2023-05-08,True
CUST_02077,2022-09-11,Referral,25-34,West,2022-12-10,2023-06-08,True
CUST_02078,2022-08-29,Referral,55+,South,2022-11-27,2023-05-26,True
CUST_02079,2022-05-22,Paid Search,25-34,South,2022-08-20,2023-02-16,True
CUST_02080,2022-03-10,Email,55+,North,2022-06-08,2022-12-05,True
CUST_02081,2023-03-28,Email,18-24,West,2023-06-26,2023-12-23,True
CUST_02082,2022-02-20,Paid Search,45-54,North,2022-05-21,2022-11-17,True
CUST_02083,2022-06-27,Social,18-24,North,2022-09-25,2023-03-24,True
CUST_02084,2022-12-31,Paid Search,18-24,North,2023-03-31,2023-09-27,True
CUST_02085,2022-03-13,Email,35-44,East,2022-06-11,2022-12-08,True
CUST_02086,2022-12-24,Organic,18-24,South,2023-03-24,2023-09-20,True
CUST_02087,2023-02-05,Email,35-44,East,2023-05-06,2023-11-02,True
CUST_02088,2022-12-28,Referral,25-34,East,2023-03-28,2023-09-24,True
CUST_02089,2022-06-16,Paid Search,18-24,North,2022-09-14,2023-03-13,True
CUST_02090,2022-01-11,Paid Search,55+,South,2022-04-11,2022-10-08,True
CUST_02091,2023-04-30,Paid Search,55+,North,2023-07-29,2024-01-25,True
CUST_02092,2022-06-28,Social,55+,North,2022-09-26,2023-03-25,True
CUST_02093,2023-03-16,Social,18-24,South,2023-06-14,2023-12-11,True
CUST_02094,2022-04-19,Paid Search,25-34,South,2022-07-18,2023-01-14,True
CUST_02095,2022-03-30,Paid Search,25-34,North,2022-06-28,2022-12-25,True
CUST_02096,2023-03-01,Paid Search,25-34,South,2023-05-30,2023-11-26,True
CUST_02097,2023-05-29,Referral,35-44,South,2023-08-27,2024-02-23,True
CUST_02098,2023-04-15,Referral,35-44,West,2023-07-14,2024-01-10,True
CUST_02099,2023-02-15,Social,35-44,East,2023-05-16,2023-11-12,True
CUST_02100,2022-05-15,Organic,25-34,South,2022-08-13,2023-02-09,True
CUST_02101,2023-05-14,Paid Search,55+,South,2023-08-12,2024-02-08,True
CUST_02102,2022-12-31,Social,55+,North,2023-03-31,2023-09-27,True
CUST_02103,2022-04-05,Referral,25-34,South,2022-07-04,2022-12-31,True
CUST_02104,2022-03-12,Paid Search,25-34,East,2022-06-10,2022-12-07,True
CUST_02105,2023-04-21,Organic,35-44,North,2023-07-20,2024-01-16,True
CUST_02106,2022-05-31,Paid Search,25-34,West,2022-08-29,2023-02-25,True
CUST_02107,2023-02-23,Social,55+,East,2023-05-24,2023-11-20,True
CUST_02108,2022-03-17,Social,35-44,West,2022-06-15,2022-12-12,True
CUST_02109,2022-06-03,Organic,18-24,South,2022-09-01,2023-02-28,True
CUST_02110,2022-06-04,Email,18-24,West,2022-09-02,2023-03-01,True
CUST_02111,2022-06-03,Paid Search,18-24,South,2022-09-01,2023-02-28,True
CUST_02112,2023-01-04,Social,25-34,West,2023-04-04,2023-10-01,True
CUST_02113,2023-05-15,Social,25-34,East,2023-08-13,2024-02-09,True
CUST_02114,2023-05-13,Email,55+,East,2023-08-11,2024-02-07,True
CUST_02115,2023-02-09,Social,55+,North,2023-05-10,2023-11-06,True
CUST_02116,2022-04-21,Paid Search,18-24,West,2022-07-20,2023-01-16,True
CUST_02117,2023-06-09,Referral,55+,North,2023-09-07,2024-03-05,True
CUST_02118,2022-10-23,Organic,35-44,North,2023-01-21,2023-07-20,True
CUST_02119,2022-10-26,Paid Search,25-34,South,2023-01-24,2023-07-23,True
CUST_02120,2023-01-18,Email,35-44,West,2023-04-18,2023-10-15,True
CUST_02121,2023-02-24,Organic,35-44,West,2023-05-25,2023-11-21,True
CUST_02122,2023-06-05,Social,18-24,West,2023-09-03,2024-03-01,True
CUST_02123,2022-11-14,Organic,55+,East,2023-02-12,2023-08-11,True
CUST_02124,2022-11-30,Email,18-24,West,2023-02-28,2023-08-27,True
CUST_02125,2023-02-12,Organic,18-24,South,2023-05-13,2023-11-09,True
CUST_02126,2022-05-20,Paid Search,25-34,South,2022-08-18,2023-02-14,True
CUST_02127,2022-06-18,Email,18-24,North,2022-09-16,2023-03-15,True
CUST_02128,2022-12-08,Email,18-24,West,2023-03-08,2023-09-04,True
CUST_02129,2022-02-05,Social,25-34,South,2022-05-06,2022-11-02,True
CUST_02130,2022-06-24,Organic,25-34,North,2022-09-22,2023-03-21,True
CUST_02131,2023-01-28,Social,18-24,South,2023-04-28,2023-10-25,True
CUST_02132,2023-06-17,Referral,55+,East,2023-09-15,2024-03-13,True
CUST_02133,2022-10-11,Email,55+,South,2023-01-09,2023-07-08,True
CUST_02134,2022-08-07,Email,45-54,South,2022-11-05,2023-05-04,True
CUST_02135,2022-08-29,Email,35-44,South,2022-11-27,2023-05-26,True
CUST_02136,2023-01-10,Paid Search,55+,East,2023-04-10,2023-10-07,True
CUST_02137,2022-10-25,Email,25-34,East,2023-01-23,2023-07-22,True
CUST_02138,2022-01-13,Organic,35-44,East,2022-04-13,2022-10-10,True
CUST_02139,2022-10-22,Social,18-24,North,2023-01-20,2023-07-19,True
CUST_02140,2022-08-07,Social,45-54,South,2022-11-05,2023-05-04,True
CUST_02141,2023-01-18,Email,18-24,East,2023-04-18,2023-10-15,True
CUST_02142,2023-04-23,Email,45-54,North,2023-07-22,2024-01-18,True
CUST_02143,2023-06-10,Paid Search,45-54,North,2023-09-08,2024-03-06,True
CUST_02144,2022-11-30,Email,25-34,South,2023-02-28,2023-08-27,True
CUST_02145,2022-07-17,Email,45-54,East,2022-10-15,2023-04-13,True
CUST_02146,2022-08-31,Paid Search,25-34,East,2022-11-29,2023-05-28,True
CUST_02147,2022-04-07,Paid Search,25-34,North,2022-07-06,2023-01-02,True
CUST_02148,2023-05-27,Social,35-44,East,2023-08-25,2024-02-21,True
CUST_02149,2023-04-08,Email,25-34,North,2023-07-07,2024-01-03,True
CUST_02150,2023-04-12,Email,45-54,East,2023-07-11,2024-01-07,True
CUST_02151,2022-06-29,Paid Search,25-34,East,2022-09-27,2023-03-26,True
CUST_02152,2022-06-25,Email,35-44,North,2022-09-23,2023-03-22,True
CUST_02153,2023-04-13,Email,55+,South,2023-07-12,2024-01-08,True
CUST_02154,2022-10-25,Email,25-34,West,2023-01-23,2023-07-22,True
CUST_02155,2023-01-20,Referral,35-44,South,2023-04-20,2023-10-17,True
CUST_02156,2022-09-25,Paid Search,55+,East,2022-12-24,2023-06-22,True
CUST_02157,2022-08-30,Organic,25-34,East,2022-11-28,2023-05-27,True
CUST_02158,2022-12-12,Paid Search,18-24,North,2023-03-12,2023-09-08,True
CUST_02159,2023-03-20,Email,25-34,West,2023-06-18,2023-12-15,True
CUST_02160,2022-07-02,Paid Search,55+,South,2022-09-30,2023-03-29,True
CUST_02161,2023-03-18,Email,45-54,West,2023-06-16,2023-12-13,True
CUST_02162,2022-05-14,Paid Search,55+,South,2022-08-12,2023-02-08,True
CUST_02163,2022-08-08,Organic,25-34,East,2022-11-06,2023-05-05,True
CUST_02164,2023-05-14,Email,55+,South,2023-08-12,2024-02-08,True
CUST_02165,2023-06-06,Referral,25-34,West,2023-09-04,2024-03-02,True
CUST_02166,2023-05-20,Paid Search,45-54,North,2023-08-18,2024-02-14,True
CUST_02167,2022-06-22,Paid Search,55+,West,2022-09-20,2023-03-19,True
CUST_02168,2023-04-06,Email,25-34,North,2023-07-05,2024-01-01,True
CUST_02169,2023-05-27,Email,55+,West,2023-08-25,2024-02-21,True
CUST_02170,2023-06-19,Email,45-54,North,2023-09-17,2024-03-15,True
CUST_02171,2022-01-12,Organic,45-54,North,2022-04-12,2022-10-09,True
CUST_02172,2023-02-11,Social,45-54,North,2023-05-12,2023-11-08,True
CUST_02173,2023-06-29,Organic,18-24,East,2023-09-27,2024-03-25,True
CUST_02174,2023-02-22,Paid Search,45-54,South,2023-05-23,2023-11-19,True
CUST_02175,2022-05-08,Social,25-34,East,2022-08-06,2023-02-02,True
CUST_02176,2023-02-21,Referral,25-34,West,2023-05-22,2023-11-18,True
CUST_02177,2022-02-27,Referral,18-24,North,2022-05-28,2022-11-24,True
CUST_02178,2022-09-20,Organic,18-24,East,2022-12-19,2023-06-17,True
CUST_02179,2022-12-08,Social,55+,East,2023-03-08,2023-09-04,True
CUST_02180,2022-09-07,Organic,25-34,South,2022-12-06,2023-06-04,True
CUST_02181,2023-01-18,Social,25-34,West,2023-04-18,2023-10-15,True
CUST_02182,2022-05-12,Paid Search,35-44,East,2022-08-10,2023-02-06,True
CUST_02183,2022-11-27,Social,45-54,North,2023-02-25,2023-08-24,True
CUST_02184,2022-12-19,Email,35-44,East,2023-03-19,2023-09-15,True
CUST_02185,2022-12-13,Organic,35-44,South,2023-03-13,2023-09-09,True
CUST_02186,2022-06-07,Social,55+,North,2022-09-05,2023-03-04,True
CUST_02187,2022-06-16,Paid Search,35-44,West,2022-09-14,2023-03-13,True
CUST_02188,2022-05-21,Paid Search,45-54,North,2022-08-19,2023-02-15,True
CUST_02189,2022-09-10,Paid Search,55+,North,2022-12-09,2023-06-07,True
CUST_02190,2022-11-16,Email,45-54,North,2023-02-14,2023-08-13,True
CUST_02191,2022-07-17,Paid Search,18-24,West,2022-10-15,2023-04-13,True
CUST_02192,2022-08-12,Social,25-34,East,2022-11-10,2023-05-09,True
CUST_02193,2022-06-06,Referral,45-54,West,2022-09-04,2023-03-03,True
CUST_02194,2022-04-30,Social,35-44,South,2022-07-29,2023-01-25,True
CUST_02195,2022-12-25,Paid Search,25-34,North,2023-03-25,2023-09-21,True
CUST_02196,2023-03-22,Email,25-34,South,2023-06-20,2023-12-17,True
CUST_02197,2022-06-08,Paid Search,18-24,North,2022-09-06,2023-03-05,True
CUST_02198,2023-04-15,Organic,25-34,East,2023-07-14,2024-01-10,True
CUST_02199,2022-11-08,Paid Search,45-54,South,2023-02-06,2023-08-05,True
CUST_02200,2022-04-02,Paid Search,18-24,West,2022-07-01,2022-12-28,True
CUST_02201,2022-07-19,Paid Search,55+,South,2022-10-17,2023-04-15,True
CUST_02202,2022-01-05,Social,25-34,South,2022-04-05,2022-10-02,True
CUST_02203,2022-01-22,Paid Search,55+,West,2022-04-22,2022-10-19,True
CUST_02204,2022-07-03,Referral,25-34,East,2022-10-01,2023-03-30,True
CUST_02205,2022-09-06,Social,55+,North,2022-12-05,2023-06-03,True
CUST_02206,2023-03-12,Social,35-44,South,2023-06-10,2023-12-07,True
CUST_02207,2022-03-15,Paid Search,55+,South,2022-06-13,2022-12-10,True
CUST_02208,2023-04-04,Paid Search,18-24,East,2023-07-03,2023-12-30,True
CUST_02209,2022-05-09,Email,45-54,East,2022-08-07,2023-02-03,True
CUST_02210,2022-03-17,Paid Search,25-34,East,2022-06-15,2022-12-12,True
CUST_02211,2023-01-18,Social,25-34,West,2023-04-18,2023-10-15,True
CUST_02212,2023-02-27,Email,18-24,East,2023-05-28,2023-11-24,True
CUST_02213,2022-11-27,Email,55+,South,2023-02-25,2023-08-24,True
CUST_02214,2022-03-05,Paid Search,45-54,North,2022-06-03,2022-11-30,True
CUST_02215,2022-03-04,Referral,55+,East,2022-06-02,2022-11-29,True
CUST_02216,2022-08-01,Paid Search,35-44,South,2022-10-30,2023-04-28,True
CUST_02217,2022-09-04,Social,18-24,South,2022-12-03,2023-06-01,True
CUST_02218,2023-06-30,Paid Search,25-34,West,2023-09-28,2024-03-26,True
CUST_02219,2022-06-06,Organic,35-44,West,2022-09-04,2023-03-03,True
CUST_02220,2022-04-16,Social,18-24,South,2022-07-15,2023-01-11,True
CUST_02221,2023-06-01,Paid Search,55+,East,2023-08-30,2024-02-26,True
CUST_02222,2022-03-26,Paid Search,55+,West,2022-06-24,2022-12-21,True
CUST_02223,2022-01-15,Paid Search,35-44,North,2022-04-15,2022-10-12,True
CUST_02224,2022-08-19,Paid Search,35-44,South,2022-11-17,2023-05-16,True
CUST_02225,2022-08-07,Paid Search,45-54,East,2022-11-05,2023-05-04,True
CUST_02226,2022-12-05,Organic,45-54,South,2023-03-05,2023-09-01,True
CUST_02227,2023-04-25,Referral,18-24,West,2023-07-24,2024-01-20,True
CUST_02228,2023-05-25,Paid Search,35-44,South,2023-08-23,2024-02-19,True
CUST_02229,2022-06-08,Referral,45-54,North,2022-09-06,2023-03-05,True
CUST_02230,2023-06-20,Paid Search,55+,South,2023-09-18,2024-03-16,True
CUST_02231,2022-12-12,Organic,35-44,South,2023-03-12,2023-09-08,True
CUST_02232,2022-02-08,Paid Search,55+,West,2022-05-09,2022-11-05,True
CUST_02233,2023-05-28,Social,35-44,North,2023-08-26,2024-02-22,True
CUST_02234,2022-03-17,Social,25-34,North,2022-06-15,2022-12-12,True
CUST_02235,2022-11-18,Paid Search,35-44,North,2023-02-16,2023-08-15,True
CUST_02236,2023-03-08,Paid Search,45-54,East,2023-06-06,2023-12-03,True
CUST_02237,2022-05-17,Email,55+,West,2022-08-15,2023-02-11,True
CUST_02238,2022-05-28,Organic,25-34,East,2022-08-26,2023-02-22,True
CUST_02239,2022-09-17,Email,25-34,West,2022-12-16,2023-06-14,True
CUST_02240,2023-04-29,Social,45-54,West,2023-07-28,2024-01-24,True
CUST_02241,2022-05-03,Social,45-54,East,2022-08-01,2023-01-28,True
CUST_02242,2022-12-29,Social,25-34,East,2023-03-29,2023-09-25,True
CUST_02243,2022-09-05,Email,45-54,North,2022-12-04,2023-06-02,True
CUST_02244,2022-03-03,Email,18-24,West,2022-06-01,2022-11-28,True
CUST_02245,2023-01-24,Social,25-34,West,2023-04-24,2023-10-21,True
CUST_02246,2023-03-31,Paid Search,55+,West,2023-06-29,2023-12-26,True
CUST_02247,2022-11-11,Organic,35-44,West,2023-02-09,2023-08-08,True
CUST_02248,2022-04-07,Paid Search,55+,South,2022-07-06,2023-01-02,True
CUST_02249,2022-03-27,Paid Search,25-34,North,2022-06-25,2022-12-22,True
CUST_02250,2022-08-20,Social,25-34,West,2022-11-18,2023-05-17,True
CUST_02251,2022-10-04,Paid Search,55+,South,2023-01-02,2023-07-01,True
CUST_02252,2022-10-29,Paid Search,55+,West,2023-01-27,2023-07-26,True
CUST_02253,2022-05-14,Paid Search,55+,East,2022-08-12,2023-02-08,True
CUST_02254,2022-10-01,Email,25-34,South,2022-12-30,2023-06-28,True
CUST_02255,2022-06-11,Social,55+,South,2022-09-09,2023-03-08,True
CUST_02256,2023-01-10,Paid Search,35-44,East,2023-04-10,2023-10-07,True
CUST_02257,2023-03-11,Paid Search,55+,South,2023-06-09,2023-12-06,True
CUST_02258,2022-12-23,Email,55+,South,2023-03-23,2023-09-19,True
CUST_02259,2022-01-01,Organic,35-44,North,2022-04-01,2022-09-28,True
CUST_02260,2023-06-26,Paid Search,25-34,East,2023-09-24,2024-03-22,True
CUST_02261,2022-01-13,Organic,55+,North,2022-04-13,2022-10-10,True
CUST_02262,2023-06-30,Organic,35-44,North,2023-09-28,2024-03-26,True
CUST_02263,2022-01-18,Paid Search,35-44,North,2022-04-18,2022-10-15,True
CUST_02264,2022-10-09,Social,45-54,East,2023-01-07,2023-07-06,True
CUST_02265,2022-02-27,Social,55+,North,2022-05-28,2022-11-24,True
CUST_02266,2022-02-21,Email,18-24,South,2022-05-22,2022-11-18,True
CUST_02267,2023-01-09,Email,55+,North,2023-04-09,2023-10-06,True
CUST_02268,2023-02-02,Social,35-44,East,2023-05-03,2023-10-30,True
CUST_02269,2022-03-06,Social,18-24,North,2022-06-04,2022-12-01,True
CUST_02270,2023-06-18,Social,25-34,North,2023-09-16,2024-03-14,True
CUST_02271,2022-06-24,Organic,35-44,South,2022-09-22,2023-03-21,True
CUST_02272,2022-06-23,Email,45-54,East,2022-09-21,2023-03-20,True
CUST_02273,2022-06-12,Social,35-44,North,2022-09-10,2023-03-09,True
CUST_02274,2022-09-09,Organic,18-24,South,2022-12-08,2023-06-06,True
CUST_02275,2022-04-08,Paid Search,35-44,West,2022-07-07,2023-01-03,True
CUST_02276,2022-08-20,Paid Search,25-34,East,2022-11-18,2023-05-17,True
CUST_02277,2022-04-25,Email,25-34,West,2022-07-24,2023-01-20,True
CUST_02278,2022-01-29,Organic,45-54,South,2022-04-29,2022-10-26,True
CUST_02279,2022-07-21,Paid Search,55+,West,2022-10-19,2023-04-17,True
CUST_02280,2023-01-03,Social,18-24,North,2023-04-03,2023-09-30,True
CUST_02281,2023-02-21,Paid Search,45-54,East,2023-05-22,2023-11-18,True
CUST_02282,2022-07-12,Email,35-44,South,2022-10-10,2023-04-08,True
CUST_02283,2022-06-26,Referral,25-34,North,2022-09-24,2023-03-23,True
CUST_02284,2023-03-06,Paid Search,45-54,West,2023-06-04,2023-12-01,True
CUST_02285,2023-01-07,Organic,25-34,East,2023-04-07,2023-10-04,True
CUST_02286,2023-03-31,Paid Search,45-54,North,2023-06-29,2023-12-26,True
CUST_02287,2023-05-10,Organic,35-44,North,2023-08-08,2024-02-04,True
CUST_02288,2023-03-25,Paid Search,18-24,East,2023-06-23,2023-12-20,True
CUST_02289,2023-05-27,Organic,45-54,East,2023-08-25,2024-02-21,True
CUST_02290,2022-08-16,Referral,55+,North,2022-11-14,2023-05-13,True
CUST_02291,2022-08-04,Paid Search,35-44,West,2022-11-02,2023-05-01,True
CUST_02292,2022-06-25,Paid Search,45-54,East,2022-09-23,2023-03-22,True
CUST_02293,2022-05-09,Paid Search,18-24,South,2022-08-07,2023-02-03,True
CUST_02294,2023-02-13,Referral,25-34,North,2023-05-14,2023-11-10,True
CUST_02295,2023-01-26,Social,25-34,South,2023-04-26,2023-10-23,True
CUST_02296,2023-03-14,Email,45-54,South,2023-06-12,2023-12-09,True
CUST_02297,2022-04-02,Email,25-34,North,2022-07-01,2022-12-28,True
CUST_02298,2022-09-26,Referral,45-54,South,2022-12-25,2023-06-23,True
CUST_02299,2022-05-02,Email,25-34,North,2022-07-31,2023-01-27,True
CUST_02300,2023-05-03,Social,45-54,North,2023-08-01,2024-01-28,True
CUST_02301,2022-05-27,Email,25-34,North,2022-08-25,2023-02-21,True
CUST_02302,2022-03-20,Social,35-44,South,2022-06-18,2022-12-15,True
CUST_02303,2022-11-08,Organic,18-24,South,2023-02-06,2023-08-05,True
CUST_02304,2023-04-25,Email,45-54,South,2023-07-24,2024-01-20,True
CUST_02305,2023-05-15,Paid Search,18-24,East,2023-08-13,2024-02-09,True
CUST_02306,2022-02-22,Paid Search,55+,East,2022-05-23,2022-11-19,True
CUST_02307,2022-06-27,Referral,55+,North,2022-09-25,2023-03-24,True
CUST_02308,2022-03-25,Paid Search,35-44,West,2022-06-23,2022-12-20,True
CUST_02309,2022-06-18,Organic,55+,East,2022-09-16,2023-03-15,True
CUST_02310,2022-10-19,Referral,55+,South,2023-01-17,2023-07-16,True
CUST_02311,2022-06-03,Email,18-24,North,2022-09-01,2023-02-28,True
CUST_02312,2022-02-06,Social,45-54,West,2022-05-07,2022-11-03,True
CUST_02313,2022-10-06,Paid Search,25-34,East,2023-01-04,2023-07-03,True
CUST_02314,2022-01-29,Social,55+,South,2022-04-29,2022-10-26,True
CUST_02315,2022-05-04,Paid Search,55+,North,2022-08-02,2023-01-29,True
CUST_02316,2022-01-01,Referral,55+,North,2022-04-01,2022-09-28,True
CUST_02317,2022-02-17,Organic,35-44,South,2022-05-18,2022-11-14,True
CUST_02318,2022-08-27,Social,18-24,North,2022-11-25,2023-05-24,True
CUST_02319,2023-04-10,Organic,18-24,North,2023-07-09,2024-01-05,True
CUST_02320,2023-02-27,Email,18-24,South,2023-05-28,2023-11-24,True
CUST_02321,2022-02-23,Social,55+,North,2022-05-24,2022-11-20,True
CUST_02322,2022-01-20,Referral,35-44,South,2022-04-20,2022-10-17,True
CUST_02323,2022-07-04,Referral,25-34,West,2022-10-02,2023-03-31,True
CUST_02324,2022-12-23,Paid Search,35-44,West,2023-03-23,2023-09-19,True
CUST_02325,2023-02-12,Paid Search,18-24,North,2023-05-13,2023-11-09,True
CUST_02326,2023-03-26,Referral,35-44,East,2023-06-24,2023-12-21,True
CUST_02327,2022-07-06,Paid Search,35-44,West,2022-10-04,2023-04-02,True
CUST_02328,2022-04-02,Social,45-54,East,2022-07-01,2022-12-28,True
CUST_02329,2022-01-15,Social,18-24,South,2022-04-15,2022-10-12,True
CUST_02330,2022-03-22,Organic,55+,South,2022-06-20,2022-12-17,True
CUST_02331,2022-02-05,Paid Search,18-24,North,2022-05-06,2022-11-02,True
CUST_02332,2023-04-15,Organic,35-44,South,2023-07-14,2024-01-10,True
CUST_02333,2022-05-27,Paid Search,25-34,West,2022-08-25,2023-02-21,True
CUST_02334,2023-03-26,Email,45-54,East,2023-06-24,2023-12-21,True
CUST_02335,2022-10-30,Social,45-54,South,2023-01-28,2023-07-27,True
CUST_02336,2022-10-22,Paid Search,18-24,North,2023-01-20,2023-07-19,True
CUST_02337,2022-09-06,Paid Search,35-44,West,2022-12-05,2023-06-03,True
CUST_02338,2023-03-24,Paid Search,35-44,North,2023-06-22,2023-12-19,True
CUST_02339,2022-01-24,Email,35-44,East,2022-04-24,2022-10-21,True
CUST_02340,2022-02-20,Social,18-24,South,2022-05-21,2022-11-17,True
CUST_02341,2022-08-20,Paid Search,18-24,South,2022-11-18,2023-05-17,True
CUST_02342,2022-08-04,Paid Search,35-44,North,2022-11-02,2023-05-01,True
CUST_02343,2022-10-25,Referral,25-34,South,2023-01-23,2023-07-22,True
CUST_02344,2023-02-07,Paid Search,35-44,East,2023-05-08,2023-11-04,True
CUST_02345,2022-11-17,Social,18-24,South,2023-02-15,2023-08-14,True
CUST_02346,2022-05-21,Organic,45-54,North,2022-08-19,2023-02-15,True
CUST_02347,2022-06-28,Social,18-24,South,2022-09-26,2023-03-25,True
CUST_02348,2023-02-15,Organic,45-54,North,2023-05-16,2023-11-12,True
CUST_02349,2022-04-21,Email,55+,South,2022-07-20,2023-01-16,True
CUST_02350,2022-10-03,Social,25-34,West,2023-01-01,2023-06-30,True
CUST_02351,2022-10-22,Paid Search,18-24,West,2023-01-20,2023-07-19,True
CUST_02352,2023-02-14,Paid Search,18-24,West,2023-05-15,2023-11-11,True
CUST_02353,2023-01-26,Social,25-34,North,2023-04-26,2023-10-23,True
CUST_02354,2022-09-11,Paid Search,18-24,South,2022-12-10,2023-06-08,True
CUST_02355,2022-06-18,Organic,55+,North,2022-09-16,2023-03-15,True
CUST_02356,2022-07-20,Social,55+,South,2022-10-18,2023-04-16,True
CUST_02357,2022-08-13,Organic,55+,East,2022-11-11,2023-05-10,True
CUST_02358,2022-04-30,Paid Search,55+,West,2022-07-29,2023-01-25,True
CUST_02359,2022-12-08,Email,35-44,South,2023-03-08,2023-09-04,True
CUST_02360,2022-04-24,Social,25-34,North,2022-07-23,2023-01-19,True
CUST_02361,2022-12-21,Paid Search,35-44,South,2023-03-21,2023-09-17,True
CUST_02362,2023-02-15,Email,25-34,South,2023-05-16,2023-11-12,True
CUST_02363,2023-06-10,Social,55+,East,2023-09-08,2024-03-06,True
CUST_02364,2022-03-06,Organic,35-44,North,2022-06-04,2022-12-01,True
CUST_02365,2023-02-19,Social,25-34,East,2023-05-20,2023-11-16,True
CUST_02366,2022-02-16,Paid Search,45-54,South,2022-05-17,2022-11-13,True
CUST_02367,2022-07-04,Email,25-34,East,2022-10-02,2023-03-31,True
CUST_02368,2022-04-07,Referral,25-34,West,2022-07-06,2023-01-02,True
CUST_02369,2022-03-30,Paid Search,25-34,North,2022-06-28,2022-12-25,True
CUST_02370,2022-04-06,Email,18-24,West,2022-07-05,2023-01-01,True
CUST_02371,2022-01-24,Paid Search,18-24,North,2022-04-24,2022-10-21,True
CUST_02372,2023-03-26,Paid Search,35-44,West,2023-06-24,2023-12-21,True
CUST_02373,2022-02-03,Email,55+,South,2022-05-04,2022-10-31,True
CUST_02374,2022-08-06,Paid Search,25-34,East,2022-11-04,2023-05-03,True
CUST_02375,2023-01-17,Referral,45-54,West,2023-04-17,2023-10-14,True
CUST_02376,2023-06-25,Paid Search,25-34,East,2023-09-23,2024-03-21,True
CUST_02377,2023-04-12,Social,25-34,South,2023-07-11,2024-01-07,True
CUST_02378,2022-03-16,Paid Search,18-24,West,2022-06-14,2022-12-11,True
CUST_02379,2023-06-24,Organic,35-44,South,2023-09-22,2024-03-20,True
