customer_id,acquisition_channel,age_band,region,predicted_clv
CUST_01231,Email,45-54,West,4569.001
CUST_01232,Paid Search,18-24,East,3618.7527
CUST_01233,Email,25-34,West,4682.723
CUST_01234,Paid Search,35-44,East,3560.837
CUST_01235,Paid Search,18-24,South,3520.7742
CUST_01236,Paid Search,55+,East,3742.8699
CUST_01237,Organic,55+,West,4714.7773
CUST_01238,Paid Search,25-34,North,1283.8855
CUST_01239,Email,18-24,West,4460.7974
CUST_01240,Paid Search,25-34,East,3855.2654
CUST_01241,Organic,35-44,North,5562.8086
CUST_01242,Referral,55+,West,17110.898
CUST_01243,Organic,25-34,North,3721.3645
CUST_01244,Paid Search,25-34,East,3902.7434
CUST_01245,Paid Search,25-34,North,1086.5303
CUST_01246,Referral,18-24,North,15040.408
CUST_01247,Paid Search,18-24,East,3603.834
CUST_01248,Social,35-44,East,2610.5645
CUST_01249,Organic,45-54,East,5405.109
CUST_01250,Email,18-24,South,0.0
CUST_01251,Organic,25-34,West,5520.0796
CUST_01252,Referral,55+,North,12642.843
CUST_01253,Paid Search,55+,West,3466.558
CUST_01254,Email,45-54,South,0.0
CUST_01255,Paid Search,35-44,East,3344.7036
CUST_01256,Social,35-44,West,2690.8674
CUST_01257,Paid Search,25-34,South,3726.606
CUST_01258,Paid Search,25-34,South,4001.2275
CUST_01259,Referral,25-34,West,13477.965
CUST_01260,Paid Search,45-54,West,3543.1047
CUST_01261,Paid Search,45-54,North,2697.4067
CUST_01262,Social,45-54,East,2368.3604
CUST_01263,Paid Search,45-54,South,3763.7793
CUST_01264,Email,18-24,East,4576.5645
CUST_01265,Paid Search,45-54,South,3982.0605
CUST_01266,Paid Search,55+,North,3776.314
CUST_01267,Paid Search,45-54,West,3729.4165
CUST_01268,Social,35-44,East,2834.535
CUST_01269,Organic,25-34,South,5100.0396
CUST_01270,Paid Search,45-54,North,3796.231
CUST_01271,Organic,35-44,North,4378.0503
CUST_01272,Referral,25-34,South,17398.71
CUST_01273,Referral,35-44,East,10577.272
CUST_01274,Social,18-24,South,3038.356
CUST_01275,Social,55+,East,2648.5408
CUST_01276,Social,45-54,South,2641.5393
CUST_01277,Email,25-34,North,1150.933
CUST_01278,Email,45-54,East,4695.7476
CUST_01279,Paid Search,18-24,North,3659.0269
CUST_01280,Paid Search,25-34,North,3827.8677
CUST_01281,Social,45-54,North,2952.209
CUST_01282,Paid Search,18-24,South,3784.2844
CUST_01283,Paid Search,45-54,East,168.25237
CUST_01284,Paid Search,55+,West,4119.578
CUST_01285,Paid Search,35-44,North,3897.591
CUST_01286,Referral,25-34,North,14970.326
CUST_01287,Referral,45-54,North,12642.985
CUST_01288,Email,25-34,South,4852.554
CUST_01289,Paid Search,45-54,North,3446.0908
CUST_01290,Email,45-54,South,4610.6973
CUST_01291,Email,18-24,West,4726.875
CUST_01292,Social,18-24,South,2829.8452
CUST_01293,Referral,18-24,East,7706.774
CUST_01294,Email,18-24,East,4557.3867
CUST_01295,Email,25-34,North,4618.1045
CUST_01296,Organic,18-24,North,4764.3525
CUST_01297,Social,55+,South,696.36017
CUST_01298,Email,55+,South,4581.4717
CUST_01299,Email,18-24,North,4563.885
CUST_01300,Paid Search,25-34,East,3548.5288
CUST_01301,Organic,45-54,South,5489.2686
CUST_01302,Paid Search,45-54,South,3740.993
CUST_01303,Paid Search,35-44,East,3906.64
CUST_01304,Organic,55+,West,5452.431
CUST_01305,Social,45-54,West,2862.0195
CUST_01306,Paid Search,45-54,West,4224.464
CUST_01307,Paid Search,35-44,South,4424.0273
CUST_01308,Paid Search,35-44,North,4018.8396
CUST_01309,Referral,25-34,North,13966.902
CUST_01310,Paid Search,35-44,South,3719.3616
CUST_01311,Organic,55+,South,4326.733
CUST_01312,Organic,25-34,North,4105.635
CUST_01313,Email,18-24,North,4909.9604
CUST_01314,Referral,35-44,North,13971.23
CUST_01315,Paid Search,45-54,East,274.17548
CUST_01316,Paid Search,55+,South,3924.8257
CUST_01317,Social,35-44,North,2534.5557
CUST_01318,Paid Search,45-54,East,4029.2634
CUST_01319,Paid Search,25-34,West,4050.755
CUST_01320,Paid Search,35-44,South,4053.2468
CUST_01321,Paid Search,35-44,South,3719.3616
CUST_01322,Email,25-34,South,4735.092
CUST_01323,Social,45-54,South,2614.2756
CUST_01324,Social,55+,South,2955.0571
CUST_01325,Referral,25-34,West,13361.412
CUST_01326,Social,18-24,West,2489.6313
CUST_01327,Email,55+,South,5174.46
CUST_01328,Social,55+,West,2651.2869
CUST_01329,Email,55+,West,4238.4185
CUST_01330,Paid Search,25-34,North,3820.998
CUST_01331,Organic,45-54,South,4850.1714
CUST_01332,Paid Search,45-54,East,4261.305
CUST_01333,Paid Search,45-54,South,3834.3574
CUST_01334,Paid Search,55+,South,3589.1516
CUST_01335,Email,55+,South,4755.2207
CUST_01336,Email,35-44,East,4538.014
CUST_01337,Email,18-24,South,3963.8486
CUST_01338,Organic,18-24,East,4960.4414
CUST_01339,Paid Search,55+,North,3549.3708
CUST_01340,Email,55+,West,4979.8486
CUST_01341,Paid Search,18-24,North,3988.5234
CUST_01342,Social,25-34,North,2877.3406
CUST_01343,Paid Search,25-34,North,4040.5872
CUST_01344,Paid Search,25-34,South,3846.424
CUST_01345,Email,45-54,East,4730.023
CUST_01346,Social,35-44,West,2600.873
CUST_01347,Social,35-44,South,2560.5405
CUST_01348,Referral,35-44,North,0.0
CUST_01349,Social,45-54,South,2398.0781
CUST_01350,Email,45-54,North,5.113345
CUST_01351,Paid Search,18-24,South,3592.9382
CUST_01352,Paid Search,18-24,East,3729.646
CUST_01353,Paid Search,25-34,North,3021.3372
CUST_01354,Paid Search,35-44,West,661.2654
CUST_01355,Email,55+,North,3408.809
CUST_01356,Email,55+,East,4552.569
CUST_01357,Referral,45-54,West,14869.424
CUST_01358,Email,18-24,West,3877.477
CUST_01359,Social,18-24,East,2839.692
CUST_01360,Social,35-44,East,2132.2163
CUST_01361,Paid Search,35-44,North,3558.1123
CUST_01362,Paid Search,45-54,North,3608.7686
CUST_01363,Referral,18-24,South,13419.347
CUST_01364,Referral,55+,East,15902.387
CUST_01365,Paid Search,35-44,East,171.89252
CUST_01366,Paid Search,35-44,West,3731.3203
CUST_01367,Social,18-24,South,382.37994
CUST_01368,Referral,55+,West,9782.449
CUST_01369,Paid Search,35-44,South,3762.1118
CUST_01370,Email,25-34,North,4499.191
CUST_01371,Organic,25-34,East,4970.732
CUST_01372,Paid Search,25-34,North,3926.6587
CUST_01373,Organic,18-24,South,4877.436
CUST_01374,Paid Search,55+,West,4106.733
CUST_01375,Email,55+,West,4237.4673
CUST_01376,Email,55+,South,4663.048
CUST_01377,Paid Search,25-34,North,3977.6045
CUST_01378,Organic,35-44,North,4601.386
CUST_01379,Email,35-44,North,0.0
CUST_01380,Organic,35-44,West,318.0422
CUST_01381,Paid Search,35-44,West,3731.3203
CUST_01382,Organic,35-44,East,4937.303
CUST_01383,Organic,45-54,East,4811.6934
CUST_01384,Referral,18-24,South,16340.285
CUST_01385,Paid Search,18-24,North,3989.5098
CUST_01386,Social,55+,North,2058.7283
CUST_01387,Email,55+,East,4318.8633
CUST_01388,Organic,55+,North,4110.481
CUST_01389,Email,25-34,North,3555.5342
CUST_01390,Paid Search,35-44,West,3661.81
CUST_01391,Paid Search,18-24,East,3910.5012
CUST_01392,Social,25-34,South,477.8256
CUST_01393,Organic,45-54,North,5125.13
CUST_01394,Paid Search,25-34,North,410.78366
CUST_01395,Social,35-44,South,276.9665
CUST_01396,Organic,18-24,South,3962.7952
CUST_01397,Paid Search,35-44,East,3867.831
CUST_01398,Paid Search,45-54,North,374.13943
CUST_01399,Social,35-44,North,3005.5027
CUST_01400,Referral,35-44,North,13412.388
CUST_01401,Paid Search,55+,South,4359.19
CUST_01402,Social,25-34,South,2877.6982
CUST_01403,Email,25-34,North,4737.7886
CUST_01404,Organic,45-54,East,4749.399
CUST_01405,Organic,35-44,South,4194.987
CUST_01406,Social,55+,North,2550.2737
CUST_01407,Email,18-24,East,4346.734
CUST_01408,Paid Search,18-24,South,159.23994
CUST_01409,Email,25-34,South,4578.471
CUST_01410,Paid Search,35-44,South,3798.6243
CUST_01411,Social,55+,North,2621.0554
CUST_01412,Paid Search,35-44,South,3466.9873
CUST_01413,Email,35-44,East,4509.0635
CUST_01414,Paid Search,18-24,North,4081.9165
CUST_01415,Paid Search,35-44,East,3749.427
CUST_01416,Paid Search,35-44,North,4066.0752
CUST_01417,Referral,35-44,East,14247.134
CUST_01418,Social,45-54,North,2571.1848
CUST_01419,Paid Search,35-44,North,2780.088
CUST_01420,Organic,18-24,South,5206.1445
CUST_01421,Organic,18-24,East,5269.8477
CUST_01422,Paid Search,18-24,East,3761.5364
CUST_01423,Social,45-54,South,583.7698
CUST_01424,Email,55+,North,2717.9812
CUST_01425,Paid Search,55+,South,850.16754
CUST_01426,Email,25-34,West,4401.999
CUST_01427,Paid Search,18-24,North,4103.908
CUST_01428,Organic,45-54,East,4967.748
CUST_01429,Organic,18-24,South,5317.9277
CUST_01430,Social,45-54,North,2756.9783
CUST_01431,Referral,25-34,East,13782.766
CUST_01432,Referral,55+,North,16036.04
CUST_01433,Organic,45-54,South,5382.7354
CUST_01434,Paid Search,45-54,North,3705.7634
CUST_01435,Paid Search,35-44,East,3508.2808
CUST_01436,Referral,55+,North,16279.548
CUST_01437,Paid Search,35-44,North,4205.7324
CUST_01438,Paid Search,45-54,East,3763.7417
CUST_01439,Paid Search,25-34,West,3504.948
CUST_01440,Referral,35-44,North,0.0
CUST_01441,Paid Search,55+,South,3719.7705
CUST_01442,Paid Search,25-34,West,3368.7534
CUST_01443,Paid Search,18-24,South,3796.9775
CUST_01444,Email,25-34,South,4715.605
CUST_01445,Organic,25-34,West,5287.809
CUST_01446,Paid Search,35-44,East,3603.2886
CUST_01447,Social,18-24,South,2830.3347
CUST_01448,Social,18-24,West,2780.3865
CUST_01449,Paid Search,25-34,East,3961.094
CUST_01450,Social,35-44,East,2394.4836
CUST_01451,Social,18-24,South,477.8256
CUST_01452,Referral,25-34,West,13902.527
CUST_01453,Paid Search,25-34,West,3366.2124
CUST_01454,Paid Search,18-24,West,104.19592
CUST_01455,Organic,25-34,East,5221.5776
CUST_01456,Social,25-34,South,2560.7424
CUST_01457,Organic,18-24,North,4676.849
CUST_01458,Organic,45-54,North,4929.428
CUST_01459,Paid Search,18-24,West,3944.522
CUST_01460,Social,35-44,South,2644.891
CUST_01461,Email,45-54,North,4713.658
CUST_01462,Social,55+,North,2594.4358
CUST_01463,Paid Search,35-44,North,3701.4497
CUST_01464,Paid Search,35-44,East,3985.4487
CUST_01465,Social,45-54,East,2694.036
CUST_01466,Social,55+,South,2436.8574
CUST_01467,Referral,25-34,East,763.2059
CUST_01468,Paid Search,45-54,South,3834.3574
CUST_01469,Paid Search,35-44,West,4015.97
CUST_01470,Organic,18-24,West,5348.736
CUST_01471,Email,45-54,North,4742.9824
CUST_01472,Email,55+,South,4701.4985
CUST_01473,Referral,18-24,West,14257.493
CUST_01474,Email,18-24,East,3790.5227
CUST_01475,Referral,55+,West,16248.124
CUST_01476,Email,35-44,South,1001.9841
CUST_01477,Social,25-34,North,2526.9067
CUST_01478,Organic,45-54,West,5835.7
CUST_01479,Organic,25-34,West,5227.1685
CUST_01480,Referral,25-34,East,15129.155
CUST_01481,Email,25-34,South,4593.4277
CUST_01482,Social,35-44,North,2372.448
CUST_01483,Social,18-24,East,2566.2502
CUST_01484,Referral,25-34,East,12335.982
CUST_01485,Social,25-34,East,2884.0596
CUST_01486,Social,18-24,North,2662.6973
CUST_01487,Social,45-54,East,2842.664
CUST_01488,Social,18-24,East,2527.6797
CUST_01489,Paid Search,55+,West,3989.8271
CUST_01490,Email,18-24,East,4656.4995
CUST_01491,Referral,25-34,East,17201.674
CUST_01492,Paid Search,18-24,South,3743.1472
CUST_01493,Organic,25-34,East,5466.5933
CUST_01494,Referral,45-54,East,0.0
CUST_01495,Paid Search,18-24,West,3724.8372
CUST_01496,Social,35-44,West,2485.192
CUST_01497,Social,45-54,North,2506.5193
CUST_01498,Social,35-44,West,2592.467
CUST_01499,Email,18-24,West,4447.183
CUST_01500,Organic,45-54,East,4710.3926
CUST_01501,Email,18-24,East,4620.662
CUST_01502,Referral,18-24,East,15774.649
CUST_01503,Paid Search,35-44,South,3270.1223
CUST_01504,Referral,25-34,South,15848.47
CUST_01505,Social,18-24,West,373.2724
CUST_01506,Referral,45-54,West,13356.667
CUST_01507,Email,35-44,North,3366.0686
CUST_01508,Social,55+,West,2446.5906
CUST_01509,Social,35-44,South,2202.1792
CUST_01510,Paid Search,35-44,North,3608.6982
CUST_01511,Organic,55+,West,5141.4287
CUST_01512,Social,18-24,North,2537.7795
CUST_01513,Organic,25-34,North,1817.2932
CUST_01514,Organic,45-54,South,5005.9927
CUST_01515,Organic,25-34,South,5655.4893
CUST_01516,Social,55+,North,2484.1738
CUST_01517,Referral,25-34,North,13750.504
CUST_01518,Paid Search,35-44,South,3557.2544
CUST_01519,Email,55+,North,4594.6675
CUST_01520,Social,25-34,North,2542.6084
CUST_01521,Email,55+,West,4249.854
CUST_01522,Organic,18-24,East,4901.928
CUST_01523,Paid Search,25-34,North,3501.2427
CUST_01524,Email,35-44,North,4481.7974
CUST_01525,Email,35-44,West,753.481
CUST_01526,Email,55+,South,4750.3115
CUST_01527,Paid Search,55+,North,3610.4038
CUST_01528,Paid Search,45-54,East,3883.6821
CUST_01529,Social,45-54,West,2567.4092
CUST_01530,Email,25-34,South,4821.157
CUST_01531,Paid Search,55+,East,3769.9988
CUST_01532,Paid Search,45-54,South,3852.397
CUST_01533,Email,18-24,North,4760.551
CUST_01534,Paid Search,55+,West,3854.0442
CUST_01535,Social,25-34,West,2547.0874
CUST_01536,Social,35-44,West,2632.736
CUST_01537,Paid Search,35-44,North,4083.2542
CUST_01538,Referral,55+,East,13880.945
CUST_01539,Paid Search,25-34,East,3872.333
CUST_01540,Paid Search,25-34,North,3830.647
CUST_01541,Organic,18-24,West,6013.268
CUST_01542,Email,25-34,North,4533.0444
CUST_01543,Organic,18-24,South,5056.739
CUST_01544,Paid Search,35-44,West,3553.5825
CUST_01545,Paid Search,55+,East,3746.4165
CUST_01546,Email,35-44,East,4616.7236
CUST_01547,Email,55+,South,4788.993
CUST_01548,Organic,55+,West,4958.411
CUST_01549,Paid Search,18-24,North,3828.619
CUST_01550,Organic,35-44,East,4885.7593
CUST_01551,Organic,35-44,North,4586.6724
CUST_01552,Referral,25-34,North,13277.208
CUST_01553,Paid Search,55+,East,3829.9534
CUST_01554,Email,25-34,South,4852.554
CUST_01555,Paid Search,18-24,North,3969.0137
CUST_01556,Social,35-44,West,2698.4592
CUST_01557,Email,25-34,South,4996.001
CUST_01558,Organic,25-34,West,4336.998
CUST_01559,Referral,35-44,North,0.0
CUST_01560,Email,45-54,North,4577.29
CUST_01561,Social,25-34,South,2668.7131
CUST_01562,Email,25-34,East,0.0
CUST_01563,Organic,18-24,South,4813.487
CUST_01564,Paid Search,25-34,North,3603.2317
CUST_01565,Organic,35-44,East,4917.7935
CUST_01566,Social,45-54,West,2598.359
CUST_01567,Organic,25-34,North,4927.271
CUST_01568,Email,18-24,South,4673.637
CUST_01569,Social,35-44,South,2428.771
CUST_01570,Paid Search,45-54,East,3749.9688
CUST_01571,Social,18-24,North,2913.7502
CUST_01572,Paid Search,35-44,North,3743.5464
CUST_01573,Paid Search,18-24,North,4019.3267
CUST_01574,Email,35-44,East,4714.2593
CUST_01575,Paid Search,45-54,North,4515.1714
CUST_01576,Email,45-54,East,4746.6133
CUST_01577,Social,45-54,South,2476.1965
CUST_01578,Paid Search,45-54,South,2361.554
CUST_01579,Social,25-34,West,2694.4639
CUST_01580,Paid Search,55+,West,3733.776
CUST_01581,Social,25-34,West,2850.169
CUST_01582,Social,25-34,West,2610.578
CUST_01583,Email,45-54,North,4558.315
CUST_01584,Social,25-34,West,2402.8018
CUST_01585,Organic,18-24,North,4657.404
CUST_01586,Social,45-54,South,2638.2405
CUST_01587,Email,45-54,East,4560.2812
CUST_01588,Email,35-44,East,4626.283
CUST_01589,Social,18-24,East,2525.1003
CUST_01590,Paid Search,45-54,East,3553.5713
CUST_01591,Social,18-24,South,2553.7798
CUST_01592,Paid Search,35-44,East,3579.2356
CUST_01593,Social,35-44,South,2661.8308
CUST_01594,Paid Search,45-54,South,406.1331
CUST_01595,Paid Search,55+,East,3720.888
CUST_01596,Organic,18-24,East,4908.0586
CUST_01597,Organic,18-24,South,4532.3013
CUST_01598,Organic,35-44,North,4554.965
CUST_01599,Organic,55+,South,4894.8003
CUST_01600,Email,18-24,South,4127.6953
CUST_01601,Paid Search,35-44,North,3854.2883
CUST_01602,Paid Search,35-44,North,3867.6853
CUST_01603,Email,25-34,West,4621.367
CUST_01604,Paid Search,45-54,South,4351.071
CUST_01605,Organic,25-34,East,4830.396
CUST_01606,Paid Search,35-44,North,3517.4663
CUST_01607,Paid Search,55+,West,3827.7417
CUST_01608,Paid Search,25-34,North,3923.8298
CUST_01609,Paid Search,18-24,South,3802.1309
CUST_01610,Paid Search,55+,West,6.826785
CUST_01611,Social,25-34,North,2297.7383
CUST_01612,Paid Search,45-54,East,3758.2102
CUST_01613,Referral,45-54,West,8553.766
CUST_01614,Organic,35-44,North,4554.965
CUST_01615,Referral,18-24,North,12092.637
CUST_01616,Social,55+,West,2482.1482
CUST_01617,Email,45-54,South,0.0
CUST_01618,Paid Search,35-44,West,3937.221
CUST_01619,Paid Search,55+,West,3768.3262
CUST_01620,Organic,45-54,West,4956.2637
CUST_01621,Referral,45-54,West,16596.059
CUST_01622,Paid Search,18-24,West,3596.3364
CUST_01623,Email,45-54,South,4696.7627
CUST_01624,Social,25-34,West,364.22433
CUST_01625,Social,18-24,South,1883.952
CUST_01626,Referral,25-34,East,14858.92
CUST_01627,Organic,18-24,North,164.12395
CUST_01628,Social,18-24,West,2625.0806
CUST_01629,Referral,45-54,East,14696.828
CUST_01630,Paid Search,35-44,West,3572.6768
CUST_01631,Paid Search,25-34,South,3970.532
CUST_01632,Organic,18-24,South,3920.2822
CUST_01633,Referral,45-54,East,13884.087
CUST_01634,Email,45-54,West,4493.986
CUST_01635,Referral,35-44,East,14224.989
CUST_01636,Paid Search,18-24,West,3591.053
CUST_01637,Social,18-24,North,560.4262
CUST_01638,Paid Search,18-24,West,3800.224
CUST_01639,Social,18-24,East,2524.8794
CUST_01640,Email,55+,West,4724.264
CUST_01641,Paid Search,25-34,North,387.2582
CUST_01642,Paid Search,45-54,South,3999.8374
CUST_01643,Social,55+,North,2876.915
CUST_01644,Paid Search,55+,South,3892.1997
CUST_01645,Paid Search,25-34,West,3747.9731
CUST_01646,Social,35-44,East,2536.0342
CUST_01647,Email,35-44,West,4696.8096
CUST_01648,Email,18-24,East,4510.0664
CUST_01649,Paid Search,45-54,West,0.0
CUST_01650,Organic,35-44,West,5063.54
CUST_01651,Paid Search,25-34,East,4367.707
CUST_01652,Paid Search,35-44,West,98.51278
CUST_01653,Paid Search,45-54,North,3834.7168
CUST_01654,Paid Search,18-24,East,3936.389
CUST_01655,Paid Search,45-54,East,187.44305
CUST_01656,Paid Search,55+,West,3509.5022
CUST_01657,Paid Search,45-54,East,3473.7634
CUST_01658,Email,45-54,North,4406.721
CUST_01659,Organic,18-24,East,4744.362
CUST_01660,Paid Search,45-54,West,4343.325
CUST_01661,Paid Search,45-54,North,1980.0833
CUST_01662,Organic,35-44,North,4899.9585
CUST_01663,Organic,35-44,East,4677.903
CUST_01664,Social,45-54,East,2548.6377
CUST_01665,Paid Search,18-24,East,3405.4744
CUST_01666,Email,25-34,North,4509.3364
CUST_01667,Paid Search,45-54,East,4097.621
CUST_01668,Paid Search,55+,East,4357.6187
CUST_01669,Email,25-34,West,4531.7124
CUST_01670,Referral,35-44,South,12746.074
CUST_01671,Email,55+,South,1781.2998
CUST_01672,Referral,18-24,North,13907.81
CUST_01673,Paid Search,25-34,East,204.89665
CUST_01674,Paid Search,18-24,East,4236.67
CUST_01675,Social,25-34,South,477.8256
CUST_01676,Organic,45-54,East,4807.6416
CUST_01677,Paid Search,25-34,West,3975.6875
CUST_01678,Referral,55+,North,16020.809
CUST_01679,Paid Search,55+,East,566.65344
CUST_01680,Paid Search,55+,East,3646.6611
CUST_01681,Social,45-54,North,2596.7888
CUST_01682,Paid Search,45-54,North,3939.193
CUST_01683,Email,35-44,South,4401.959
CUST_01684,Email,55+,North,3014.5884
CUST_01685,Paid Search,18-24,South,353.80164
CUST_01686,Paid Search,45-54,North,4184.4185
CUST_01687,Paid Search,18-24,West,4005.6929
CUST_01688,Organic,25-34,East,5320.1904
CUST_01689,Referral,25-34,South,152.83421
CUST_01690,Email,45-54,West,4678.827
CUST_01691,Paid Search,45-54,North,3699.9192
CUST_01692,Referral,18-24,East,13463.375
CUST_01693,Paid Search,45-54,East,3743.2542
CUST_01694,Email,25-34,West,3351.4275
CUST_01695,Social,18-24,North,2294.948
CUST_01696,Email,35-44,East,4469.131
CUST_01697,Paid Search,35-44,West,3925.3508
CUST_01698,Paid Search,25-34,West,3806.7812
CUST_01699,Paid Search,25-34,North,3726.7253
CUST_01700,Email,55+,West,4477.181
CUST_01701,Organic,25-34,South,5186.793
CUST_01702,Paid Search,55+,South,4136.109
CUST_01703,Referral,55+,North,13211.188
CUST_01704,Social,25-34,North,2310.3696
CUST_01705,Paid Search,35-44,South,4244.3125
CUST_01706,Paid Search,45-54,North,3586.9304
CUST_01707,Paid Search,35-44,East,3452.9458
CUST_01708,Social,35-44,East,2578.8745
CUST_01709,Email,25-34,South,4728.9844
CUST_01710,Social,18-24,East,2947.2744
CUST_01711,Organic,18-24,East,4859.3354
CUST_01712,Social,25-34,North,589.3842
CUST_01713,Organic,45-54,South,4790.5376
CUST_01714,Social,25-34,West,2617.6326
CUST_01715,Organic,18-24,North,4501.4497
CUST_01716,Social,25-34,West,2585.9053
CUST_01717,Social,35-44,West,2391.1914
CUST_01718,Social,25-34,South,3068.7039
CUST_01719,Organic,25-34,South,4975.104
CUST_01720,Email,18-24,North,4200.7
CUST_01721,Referral,25-34,East,16845.166
CUST_01722,Email,25-34,North,3071.391
CUST_01723,Organic,55+,West,5109.1255
CUST_01724,Email,55+,South,1109.6033
CUST_01725,Social,25-34,West,2701.9592
CUST_01726,Social,18-24,West,2667.2073
CUST_01727,Organic,18-24,South,5060.6396
CUST_01728,Paid Search,25-34,East,3960.509
CUST_01729,Social,35-44,North,2387.02
CUST_01730,Social,35-44,North,660.7485
CUST_01731,Organic,25-34,East,4838.0083
CUST_01732,Organic,25-34,South,5655.4893
CUST_01733,Referral,25-34,South,15347.437
CUST_01734,Referral,35-44,North,12524.775
CUST_01735,Paid Search,45-54,West,4177.145
CUST_01736,Organic,18-24,South,4536.5117
CUST_01737,Paid Search,35-44,South,3837.2952
CUST_01738,Social,45-54,South,2397.2427
CUST_01739,Social,45-54,South,2667.8286
CUST_01740,Email,35-44,East,4651.8823
CUST_01741,Paid Search,35-44,West,3414.1772
CUST_01742,Paid Search,45-54,East,3480.7114
CUST_01743,Organic,25-34,North,4765.4014
CUST_01744,Email,35-44,West,3212.4824
CUST_01745,Paid Search,25-34,South,4126.997
CUST_01746,Social,35-44,North,2686.9395
CUST_01747,Paid Search,18-24,North,4377.343
CUST_01748,Organic,25-34,West,5168.579
CUST_01749,Paid Search,18-24,South,3814.5115
CUST_01750,Paid Search,25-34,North,3776.1267
CUST_01751,Paid Search,35-44,West,0.0
CUST_01752,Email,35-44,South,4566.612
CUST_01753,Email,55+,West,4479.695
CUST_01754,Social,18-24,West,2021.2952
CUST_01755,Email,55+,North,4391.2793
CUST_01756,Paid Search,25-34,East,4236.2104
CUST_01757,Paid Search,45-54,East,3801.428
CUST_01758,Paid Search,45-54,North,501.3202
CUST_01759,Organic,55+,South,4099.949
CUST_01760,Paid Search,18-24,South,3884.6316
CUST_01761,Organic,55+,North,5154.841
CUST_01762,Paid Search,18-24,East,3682.2546
CUST_01763,Paid Search,55+,South,3690.7012
CUST_01764,Paid Search,45-54,West,3717.0344
CUST_01765,Paid Search,35-44,West,4006.9707
CUST_01766,Social,25-34,East,2248.747
CUST_01767,Email,18-24,North,3476.9028
CUST_01768,Paid Search,55+,North,3802.6382
CUST_01769,Social,45-54,North,2489.0002
CUST_01770,Referral,55+,South,17196.99
CUST_01771,Organic,45-54,West,5505.48
CUST_01772,Organic,55+,North,4529.353
CUST_01773,Social,55+,East,2528.8667
CUST_01774,Social,35-44,North,2531.992
CUST_01775,Social,45-54,South,2590.892
CUST_01776,Email,25-34,East,4531.7124
CUST_01777,Social,45-54,West,2653.4167
CUST_01778,Paid Search,45-54,West,3601.5786
CUST_01779,Social,35-44,East,2735.7236
CUST_01780,Organic,45-54,North,4959.074
CUST_01781,Paid Search,25-34,South,3832.3184
CUST_01782,Social,45-54,West,2567.4092
CUST_01783,Organic,35-44,North,3923.2175
CUST_01784,Paid Search,25-34,East,3613.72
CUST_01785,Email,55+,East,4471.8906
CUST_01786,Organic,18-24,West,4409.006
CUST_01787,Organic,45-54,North,4830.462
CUST_01788,Paid Search,25-34,North,3781.0386
CUST_01789,Paid Search,25-34,North,3668.1523
CUST_01790,Social,18-24,South,2830.3347
CUST_01791,Paid Search,18-24,East,3472.9934
CUST_01792,Paid Search,18-24,North,3969.0137
CUST_01793,Paid Search,55+,East,3853.531
CUST_01794,Paid Search,55+,North,3911.0427
CUST_01795,Referral,35-44,East,15358.317
CUST_01796,Social,18-24,South,2408.9841
CUST_01797,Referral,55+,West,1932.5076
CUST_01798,Social,45-54,South,526.022
CUST_01799,Email,35-44,West,3646.6633
CUST_01800,Paid Search,55+,North,3959.632
CUST_01801,Paid Search,35-44,North,3752.2048
CUST_01802,Paid Search,25-34,North,3756.9487
CUST_01803,Paid Search,45-54,South,4387.1665
CUST_01804,Paid Search,35-44,West,4258.6606
CUST_01805,Paid Search,45-54,North,3625.7476
CUST_01806,Paid Search,45-54,West,3640.232
CUST_01807,Social,55+,East,2685.18
CUST_01808,Referral,25-34,South,1299.564
CUST_01809,Organic,18-24,South,4611.9683
CUST_01810,Social,35-44,West,2250.1455
CUST_01811,Referral,45-54,East,10694.672
CUST_01812,Paid Search,55+,North,4212.2837
CUST_01813,Referral,25-34,West,16002.852
CUST_01814,Paid Search,45-54,South,4291.4194
CUST_01815,Email,55+,North,4439.701
CUST_01816,Email,55+,West,4546.2485
CUST_01817,Email,55+,West,513.08777
CUST_01818,Paid Search,55+,South,197.185
CUST_01819,Social,45-54,East,526.3043
CUST_01820,Social,25-34,North,564.499
CUST_01821,Social,35-44,West,2176.0415
CUST_01822,Referral,45-54,South,2439.9897
CUST_01823,Email,25-34,South,4715.605
CUST_01824,Paid Search,45-54,East,3911.6553
CUST_01825,Social,35-44,South,2548.5916
CUST_01826,Email,45-54,East,3216.022
CUST_01827,Paid Search,35-44,East,2397.3848
CUST_01828,Paid Search,45-54,South,4076.4775
CUST_01829,Organic,18-24,West,5156.416
CUST_01830,Referral,45-54,South,0.0
CUST_01831,Email,55+,West,4718.134
CUST_01832,Referral,55+,South,13348.886
CUST_01833,Email,55+,East,4607.875
CUST_01834,Email,25-34,East,3738.3765
CUST_01835,Paid Search,18-24,West,1822.0273
CUST_01836,Email,45-54,North,4708.2935
CUST_01837,Social,18-24,North,2698.43
CUST_01838,Paid Search,25-34,West,3747.9731
CUST_01839,Social,45-54,West,2533.927
CUST_01840,Paid Search,35-44,East,64.08956
CUST_01841,Social,45-54,South,2460.2478
CUST_01842,Referral,45-54,South,15403.424
CUST_01843,Social,18-24,East,2849.0156
CUST_01844,Referral,45-54,East,13453.608
CUST_01845,Organic,35-44,South,4528.889
CUST_01846,Email,35-44,North,4577.737
